,hpi_change,zip_code
0,148.42000000000002,45644.0
1,95.92000000000002,14103.0
3,161.57999999999998,28584.0
4,123.89000000000001,64146.0
5,866.19,85254.0
6,150.27999999999997,34488.0
7,576.05,19131.0
8,124.19,27856.0
9,122.32,64157.0
10,222.31,2885.0
11,1346.3600000000001,90035.0
12,607.06,94591.0
13,318.03000000000003,21234.0
14,842.06,75206.0
15,272.0799999999999,60608.0
16,78.66999999999999,60119.0
17,230.16999999999996,8060.0
18,544.73,2302.0
19,79.52000000000001,27880.0
20,130.14,60123.0
21,85.89000000000001,45804.0
22,794.48,78727.0
23,58.94,43620.0
24,122.39,34472.0
25,213.87,15203.0
26,374.15000000000003,97113.0
27,361.21,19103.0
28,360.23,75227.0
30,101.41999999999999,60560.0
31,179.53000000000003,21601.0
32,249.83999999999997,34601.0
33,73.28999999999999,43947.0
34,262.94,83641.0
35,752.49,97225.0
36,473.09,15201.0
37,109.17000000000002,60564.0
38,230.61000000000007,45822.0
39,130.54999999999998,45817.0
40,113.18,3470.0
41,219.07000000000002,75152.0
42,512.06,2148.0
43,422.31000000000006,33054.0
44,134.81,75166.0
45,124.66000000000003,43762.0
47,272.62,34448.0
48,245.29999999999998,34436.0
49,209.77999999999997,19106.0
50,494.28999999999996,84401.0
51,76.29000000000002,64401.0
53,122.52999999999997,15145.0
54,730.5200000000001,11801.0
55,592.25,95695.0
56,248.28,1104.0
57,304.36999999999995,55337.0
58,695.14,92019.0
59,50.390000000000015,43525.0
60,201.89,48084.0
61,380.18,11901.0
62,474.0,21228.0
63,404.34,55331.0
64,121.21000000000004,48906.0
65,132.70999999999998,53006.0
66,447.51000000000005,49507.0
67,229.02000000000004,34251.0
68,72.91999999999999,49264.0
69,511.01,19104.0
70,140.95000000000002,56537.0
71,379.48,97051.0
72,139.08,64127.0
73,-7.1200000000000045,43609.0
74,209.69000000000003,80467.0
75,324.95000000000005,92688.0
76,240.04999999999998,75165.0
77,810.0999999999999,98273.0
78,434.21,30075.0
79,66.54000000000002,43540.0
80,452.98,86314.0
81,119.53000000000003,48912.0
82,140.73,30058.0
83,97.71,64156.0
84,312.97999999999996,8054.0
85,199.02999999999997,56601.0
86,632.06,97027.0
87,514.6800000000001,33037.0
88,249.76999999999998,64124.0
90,300.88,12205.0
91,839.8399999999999,94519.0
92,125.22000000000003,65018.0
93,140.16000000000003,57003.0
94,70.37,43616.0
95,96.54000000000002,54725.0
96,93.58000000000001,43537.0
97,311.94000000000005,30071.0
98,203.70000000000002,93604.0
99,187.12,60616.0
100,975.5600000000001,85250.0
101,427.01000000000005,29401.0
102,1198.3300000000002,90037.0
103,144.14000000000001,80481.0
104,115.08999999999997,53170.0
105,98.51999999999998,64454.0
106,506.76999999999987,85253.0
107,91.63000000000001,47165.0
108,186.61,98858.0
109,207.75000000000003,29406.0
111,148.41000000000003,93601.0
112,1653.9699999999998,90034.0
113,110.63999999999999,14445.0
114,713.1699999999998,34293.0
115,123.95,30079.0
116,420.74,90036.0
117,61.040000000000006,49262.0
118,102.72999999999999,25427.0
119,284.90999999999997,64118.0
121,580.43,84404.0
122,481.3699999999999,92014.0
123,177.59999999999997,75181.0
124,96.33000000000001,43920.0
125,151.56,60607.0
126,136.16,1518.0
127,70.22,43607.0
128,409.32,33032.0
129,312.49999999999994,12603.0
130,622.6200000000001,2888.0
131,414.28,30066.0
132,202.48,34288.0
133,124.11999999999998,50201.0
134,77.52000000000001,43619.0
135,548.56,33050.0
136,119.15,64870.0
137,690.23,92029.0
138,133.31,32327.0
139,705.8299999999999,98272.0
140,354.09999999999997,19087.0
141,99.92,17322.0
142,294.46,2879.0
143,135.37,43764.0
144,267.22,78155.0
145,149.20000000000002,64505.0
147,161.87000000000003,14456.0
148,465.37000000000006,7701.0
149,143.20000000000002,11547.0
151,64.14999999999998,55054.0
152,963.6799999999998,98198.0
153,391.11999999999995,75150.0
154,287.33,64119.0
155,417.34000000000003,8057.0
156,132.64,48075.0
157,80.4,64444.0
158,306.35,86301.0
159,344.73,78729.0
160,657.54,97232.0
161,457.2099999999999,48067.0
162,424.55999999999995,83644.0
163,149.8,6413.0
164,152.35,17313.0
165,219.54,34470.0
166,167.68,48080.0
167,56.44,27830.0
168,75.82,43528.0
169,134.81,17324.0
170,301.83,97111.0
171,414.34999999999997,49505.0
172,514.6400000000001,2458.0
173,101.15999999999997,64504.0
174,372.98999999999995,94709.0
175,306.13,97471.0
176,199.66000000000003,34434.0
177,217.57,21244.0
178,104.63000000000002,29379.0
179,146.49999999999997,1069.0
180,240.11,64138.0
181,130.45999999999998,56573.0
182,493.93,19114.0
183,778.2,75218.0
185,481.46000000000004,33056.0
186,1553.75,94703.0
187,147.25000000000003,45640.0
188,110.81,22973.0
189,212.71,97465.0
190,157.19000000000003,97818.0
191,330.16,93561.0
192,427.85,95462.0
193,312.04999999999995,60613.0
194,156.02999999999997,34442.0
195,94.75,6232.0
196,495.78999999999996,21403.0
197,97.25,25414.0
199,156.16000000000003,64145.0
200,139.95000000000002,99645.0
201,268.93,92036.0
204,212.45,34491.0
205,221.56,13624.0
206,2.4599999999999795,43608.0
207,68.62,43767.0
208,80.55,14466.0
209,110.98,64439.0
210,109.7,64139.0
211,477.21000000000004,49506.0
212,451.6,30062.0
213,232.95000000000002,95982.0
214,1158.96,92675.0
215,130.7,13037.0
216,515.6099999999999,80498.0
217,1167.87,95112.0
218,864.72,94901.0
219,154.31,17319.0
220,87.05000000000001,56628.0
222,111.56,14464.0
225,84.89000000000001,54177.0
226,386.8,19115.0
227,209.49999999999997,75167.0
228,1302.2199999999998,92054.0
229,55.94,43617.0
230,266.88,77354.0
231,172.54999999999998,55340.0
232,114.22999999999999,23002.0
233,175.73999999999998,34433.0
234,171.57999999999998,53158.0
235,260.02,34243.0
237,135.79,45750.0
238,111.00999999999999,51529.0
239,141.04,6108.0
240,174.42999999999998,77340.0
241,895.9,92025.0
242,199.29999999999998,3869.0
243,327.4,33063.0
244,104.52000000000001,1741.0
245,180.41,43945.0
246,83.23000000000002,48074.0
247,106.30000000000001,22974.0
248,140.09,34446.0
249,128.15,64836.0
250,1198.63,34242.0
251,252.67,77336.0
252,388.28000000000003,30067.0
253,219.98000000000002,64123.0
254,76.4,43935.0
255,107.41,31546.0
256,216.8,45601.0
257,94.74,43771.0
258,150.08000000000004,56572.0
259,499.07000000000005,92058.0
260,60.230000000000004,56484.0
261,123.94999999999999,64448.0
262,66.43,43623.0
264,113.08000000000001,24101.0
265,134.3,12209.0
266,970.38,94611.0
267,387.41,19123.0
268,956.42,94518.0
270,198.22000000000003,34471.0
271,261.75,75219.0
272,789.4799999999999,92026.0
273,76.82,27837.0
274,286.65999999999997,34292.0
275,118.97,55328.0
276,613.0000000000001,2066.0
278,227.12999999999997,34291.0
279,299.19,19122.0
280,534.43,8820.0
281,363.05000000000007,8053.0
282,428.28000000000003,78734.0
283,160.07999999999998,8512.0
284,274.63,21239.0
285,150.91,53178.0
286,1365.1699999999998,90031.0
287,123.97000000000003,48917.0
288,560.5600000000001,80465.0
289,285.04,85377.0
290,1034.21,75209.0
291,114.76999999999998,64158.0
293,506.45,19130.0
294,381.08,21227.0
295,178.65,77318.0
296,63.68000000000001,43938.0
297,101.50000000000003,43526.0
298,252.11,78163.0
299,58.05000000000001,43606.0
300,180.73000000000002,53168.0
301,220.89000000000004,48071.0
303,195.66000000000003,32311.0
304,156.12,31525.0
305,142.19,10926.0
306,207.82,2367.0
307,69.15,31601.0
308,652.27,75208.0
309,60.67,64862.0
310,187.51,75173.0
311,205.68,47150.0
312,207.94,78732.0
313,190.04999999999998,31558.0
314,696.41,90040.0
315,248.95,75180.0
316,312.88,60126.0
317,156.77,43701.0
318,77.96000000000001,50210.0
319,97.87,43533.0
321,70.03999999999999,64429.0
322,464.44999999999993,84070.0
323,268.88,86046.0
324,158.40000000000003,29388.0
325,152.14999999999998,34432.0
326,176.45000000000002,17315.0
327,371.6,7095.0
328,138.34000000000003,64153.0
329,144.15,34475.0
330,829.95,98404.0
331,358.08000000000004,30064.0
332,267.56,34420.0
333,65.57000000000001,64730.0
334,84.55000000000001,56567.0
335,322.64,97110.0
336,304.7299999999999,97231.0
337,659.5099999999999,92028.0
338,977.1200000000001,85251.0
339,150.43,14467.0
340,536.9100000000001,34275.0
341,96.28000000000002,17329.0
342,229.97000000000003,60609.0
343,93.07,15144.0
344,522.53,2368.0
