,hpi_change_percent,zip_code,lat,lon
0,69.00695425115237,85035.0,33.469965211,-112.193305034
1,113.10816527993232,12817.0,43.647842421,-73.826453138
2,74.81420313790255,45416.0,39.806548846,-84.259311746
3,65.0454233801851,30168.0,33.790356035,-84.595529206
4,0.8107155445893522,15067.0,40.208786457,-79.958491367
5,-19.690415817298927,90036.0,34.067358609,-118.353247012
6,66.52956660712604,85031.0,33.491398888,-112.163333097
7,70.2431709253433,85033.0,33.493768338,-112.214532545
8,81.38221286964226,98377.0,46.478064811,-121.839311872
9,86.98890822096567,30105.0,34.442724298,-85.1585872
10,68.82247407342581,45232.0,39.172555674,-84.512500759
11,66.56593040309322,85378.0,33.638056599,-112.334276528
12,0.6463167730883138,27544.0,36.198423391,-78.415785678
13,66.82091363110521,85017.0,33.515966525,-112.124329563
14,70.25934368414262,30104.0,34.141399552,-84.887622248
15,-7.034388294019256,94618.0,37.840626327,-122.237758007
16,79.8755299489075,85363.0,33.595367012,-112.302788562
17,83.64492358078601,85131.0,32.766595278,-111.569174875
18,66.15907821937975,85123.0,32.755501467,-111.6703373
19,86.43003213555362,85138.0,33.062513306,-111.962794208
20,65.2656680825695,85209.0,33.379397945,-111.643609729
21,67.13790433875259,85118.0,33.339521763,-111.416895476
22,66.59700452803904,30274.0,33.553153988,-84.399596272
23,89.55198930123704,98857.0,46.978832,-119.052518
24,68.8664917851719,85122.0,32.890998359,-111.728899407
25,64.75332501445659,85120.0,33.424307958,-111.56282762
26,72.62689771507436,13110.0,42.887603899,-76.285670325
27,65.77107607950651,3584.0,44.482474379,-71.556040964
28,3.2329549031540403,95125.0,37.29611343,-121.894336254
29,89.23975840336135,43945.0,40.625408377,-80.84659662
30,72.5287193305914,93701.0,36.7491631,-119.7872763
31,73.56589916633583,30297.0,33.612497768,-84.368929749
32,70.54917286163429,98548.0,47.404205392,-123.146485991
33,68.29485467150036,64127.0,39.085431014,-94.53758698
34,82.88421311677126,85173.0,33.290706973,-111.101119407
35,66.16405742731402,64128.0,39.069907301,-94.538686056
36,70.2756044265877,85342.0,33.84738734,-112.61311248
37,65.85157017300865,85041.0,33.375636333,-112.097935798
38,69.83559236947788,3743.0,43.368598666,-72.343193341
39,68.18422621018476,85037.0,33.50415288,-112.283649963
40,0.9422850412249631,30182.0,33.655363758,-85.245131732
41,-8.561098951991822,95051.0,37.351513899,-121.986901735
42,69.11783081344495,85042.0,33.375496311,-112.030630142
43,-3.2733119228903425,95124.0,37.257430152,-121.921890551
44,69.78984238178633,3570.0,44.475279594,-71.180250131
45,1.6608784841559785,90027.0,34.104376505,-118.290616867
46,75.44063528956032,8045.0,39.86786455,-75.03179434
47,75.06227619492446,85335.0,33.599131284,-112.3316469
48,80.52513338949733,48649.0,43.14873994,-84.193529975
49,77.69322000395333,83628.0,43.617927,-116.93219665
50,-1.002438363587097,61813.0,39.913378767,-88.563809652
51,3.3435897435897344,61817.0,40.06676738,-87.709733767
52,121.26484941095282,83626.0,43.661090575,-116.822853825
53,66.71214788732395,83641.0,43.35912707,-116.50221237
54,-0.7510504201680708,61348.0,41.289770227,-89.055624934
55,69.92692523889826,28339.0,35.319911143,-78.690783077
56,-14.799315198782562,94131.0,37.750446165,-122.451359299
57,2.078413082739589,94132.0,37.724931065,-122.480316728
58,65.22631560321337,83647.0,43.13201589,-115.69377959
59,0.879682904999363,95117.0,37.309300359,-121.963375506
60,73.10273770974389,83644.0,43.7046344,-116.612508733
61,79.43387542190854,28384.0,34.8106951,-78.959291253
62,1.630045348633276,94401.0,37.565889626,-122.322785517
63,65.5267346324257,83655.0,43.9766779,-116.82375314
64,-0.99991803950495,2143.0,42.383327216,-71.101312902
65,0.5152057245080492,44880.0,41.027593067,-82.227381144
66,67.16737490529368,83661.0,44.078632435,-116.93312272
67,88.14254646105181,83429.0,44.460814,-111.368349071
68,1.266596300205545,61874.0,40.057722011,-88.248072703
69,65.56658315667758,84314.0,41.636019,-112.0805502
70,67.75015722749991,83211.0,42.771460688,-112.86470015
71,-9.684374050856656,94121.0,37.778777234,-122.489043625
72,76.10740413216496,28301.0,35.068102824,-78.881042081
73,3.249981449877565,44417.0,41.436195325,-80.674427338
74,-5.1751291895400575,94116.0,37.746361223,-122.473179872
75,101.75079872204472,83334.0,43.10847175,-114.338304775
76,-3.3133101485931133,29448.0,33.225237354,-80.444081995
77,-23.50325279423602,94127.0,37.739370258,-122.465287982
78,-2.8060669999522903,94122.0,37.761042674,-122.472081061
79,-1.6029078774877832,61859.0,40.151557337,-87.99182354
80,76.2792870490154,83316.0,42.622850056,-114.774918578
81,-13.707198705850628,61486.0,41.172538884,-90.587266303
82,65.04759580180621,86046.0,35.294286156,-112.171659973
83,2.471593942553508,94526.0,37.816175583,-121.991969064
84,65.98015225666123,22969.0,37.7980643,-78.693682255
85,-0.7866624949716136,45845.0,40.334096709,-84.3751488
86,66.49198030808321,28604.0,36.16931553,-81.851539863
87,-3.714580522263666,28636.0,35.922518358,-81.053238144
88,1.2006003001500731,61542.0,40.390774369,-90.144938909
89,65.15638702133879,28665.0,36.203538381,-81.346695382
90,-11.431958589043267,94707.0,37.899034624,-122.283325837
91,-19.320764990131348,95135.0,37.298192889,-121.759432847
92,-12.116866127234854,98040.0,47.575725983,-122.228980229
93,65.76593841829566,83811.0,48.139483333,-116.192666433
94,64.85680473372781,83815.0,47.714855338,-116.795393656
95,3.5639412997903577,44629.0,40.359485295,-81.433913716
96,67.37482970027249,83822.0,48.179972457,-117.018817071
97,65.02872171084502,14212.0,42.894440624,-78.824372247
98,3.654330264888229,2421.0,42.439761297,-71.236102455
99,-10.761617655423477,94404.0,37.559485515,-122.268819348
100,-13.918291640770668,94539.0,37.513175898,-121.929652107
101,65.90614977775279,83714.0,43.678514695,-116.275848752
102,65.09987966305656,28462.0,33.943303689,-78.300313914
103,-0.7234784269716649,94508.0,38.570091333,-122.435236333
104,67.51430661331268,83860.0,48.193386206,-116.56460018
105,1.1984475625879654,61428.0,40.949267733,-90.1272329
106,67.2618573136708,83872.0,46.86108,-116.985407
107,-7.073481008824185,94025.0,37.453280172,-122.181222347
108,74.57150166282938,84722.0,37.3817511,-113.6842314
109,-5.829455743190255,94038.0,37.5221102,-122.51013605
110,-25.05410251653991,62661.0,39.66928756,-89.845703006
111,3.807821576360426,22213.0,38.889230778,-77.138003291
112,-1.739334300686232,94030.0,37.601677086,-122.39188278
113,99.66264912442112,2534.0,41.67666025,-70.61542875
114,79.97593904558211,85611.0,31.615534686,-110.546317007
115,-13.320901228484528,95130.0,37.287881166,-121.981309712
116,-10.631057505922897,94002.0,37.518010072,-122.295454852
117,-13.322679538190602,95120.0,37.21588793,-121.86254332
118,-24.13961795309831,94010.0,37.581939888,-122.356120408
119,-0.8004155549783927,94019.0,37.465488979,-122.43709214
120,-14.359832218116445,95129.0,37.307583861,-121.999529643
121,3.0440891148725573,24070.0,37.353456605,-80.180382819
122,86.25834638529386,29926.0,32.207556953,-80.738661187
123,70.09118842303498,29624.0,34.478160695,-82.645853377
124,-16.281717915605036,94086.0,37.373433538,-122.022725541
125,1.5411122158510426,94556.0,37.861785183,-122.127908873
126,-12.814755008326175,94087.0,37.358749534,-122.039750327
127,-3.0926823799781467,94709.0,37.877659857,-122.266668173
128,1.9828956330886285,62515.0,39.851013104,-89.389436423
129,-1.4947163515016724,61235.0,41.403208276,-90.027521655
130,3.619768459500391,94110.0,37.769740384,-122.348840673
131,-0.2569508499143594,61257.0,41.569433706,-90.298135403
132,2.07721272810031,94107.0,37.786417362,-122.403904046
133,-5.152450612305442,94061.0,37.467584979,-122.221759502
