,hpi_change_percent,zip_code
4198,-24.13961795309831,94010.0
4254,-0.8004155549783927,94019.0
4380,-14.359832218116445,95129.0
4384,3.0440891148725573,24070.0
4391,86.25834638529386,29926.0
4406,70.09118842303498,29624.0
4416,-16.281717915605036,94086.0
4482,1.5411122158510426,94556.0
4483,-12.814755008326177,94087.0
4489,-3.0926823799781467,94709.0
4554,1.9828956330886283,62515.0
4570,-1.4947163515016724,61235.0
4612,3.6197684595003907,94110.0
4632,-0.25695084991435946,61257.0
4760,2.07721272810031,94107.0
4826,-5.152450612305442,94061.0
4833,0.344053851907261,95070.0
4867,69.19889502762432,85623.0
4874,2.5152199836816624,94062.0
4908,67.60982522437412,29920.0
4927,71.38421546682069,5751.0
4946,3.589687805939293,60523.0
5024,-21.876772082878954,94070.0
5036,1.1546419275178466,62531.0
5092,80.86638537271449,29676.0
5307,93.15984637796315,12151.0
5398,91.98286956907646,33785.0
5418,102.7463019815797,8609.0
5510,64.7664985748739,70455.0
5542,68.17384836087348,76064.0
5550,71.19805208204366,33711.0
5577,-8.900494471915096,95008.0
5683,68.40449738990765,91905.0
5707,82.25714189575692,34210.0
5735,70.35352326230947,33955.0
5760,3.6846153846153786,70802.0
5772,66.80957898802629,33983.0
5894,70.51791389771742,34229.0
5916,79.45690169664933,33853.0
5998,0.6220839813374814,70719.0
6062,74.65991774754823,37863.0
6073,64.62598048593837,33952.0
6121,64.78517270429654,33873.0
6180,66.88158002121928,33430.0
6224,2.428197126216177,96815.0
6278,72.00455484796085,33437.0
6453,-2.71549888524261,20037.0
6485,-0.043988269794723076,49255.0
6548,66.22828784119106,33407.0
6654,84.08541498791297,33579.0
6669,99.17600896860984,33573.0
6679,0.09793883274718375,96813.0
6734,1.1103518961393855,70339.0
6745,70.58670988654781,33572.0
6749,78.64787111622555,38581.0
6787,80.02427736894012,38356.0
6807,88.05391432791728,76115.0
7108,-2.7080581241743813,38751.0
7196,2.7149974727417074,95485.0
7202,2.945565431778364,54723.0
7306,92.691501588804,47273.0
7498,2.4501182606586336,72847.0
7608,72.17309753483386,72946.0
7627,85.05823027974544,92363.0
7652,119.12136536030343,92285.0
7690,72.11174077808296,92284.0
7848,73.23095197692176,92277.0
7873,81.79338071649077,92252.0
7900,90.86241223933771,74110.0
7935,-11.223563900328061,35224.0
7969,-1.4742056137749773,92130.0
8039,69.1236754582721,35978.0
8143,73.32692538748046,34482.0
8150,64.72786573350548,5457.0
8192,-7.497498705003305,92014.0
8259,68.69384673461686,34653.0
8262,68.61123341090634,34652.0
8296,72.74269557021678,34668.0
8299,64.68394931096161,34667.0
8324,65.79220240564082,34608.0
8338,64.72169135212613,34607.0
8345,68.14448111477815,34606.0
8368,67.6245942333397,34613.0
8390,65.26806526806527,34286.0
8441,67.39601224703159,37738.0
8523,-7.859902368901801,92007.0
8526,65.36921151439297,34449.0
8549,69.63793718193901,34465.0
8584,68.67905295834683,34431.0
8587,66.26144554841224,34429.0
8618,76.07913669064747,34436.0
8721,65.35374654346798,34950.0
8747,68.43373493975905,72715.0
8754,70.81396986339952,92385.0
8842,66.26327792730785,92386.0
8902,67.7759383762965,34691.0
8954,76.64558044110103,75109.0
8966,78.02170343399729,34690.0
9004,3.1614840072643613,95469.0
9011,67.42781732384228,34758.0
9407,87.57345209377128,32180.0
9435,69.30256113442339,32145.0
9521,65.33313204508858,32219.0
9664,70.69918134745004,49129.0
9804,67.3071654991586,77587.0
9931,65.36665751167264,97813.0
9940,65.23795788866455,78152.0
10114,0.6277102698631069,90068.0
10116,2.665171640503712,43457.0
10183,-1.628656730648896,90064.0
10237,68.27052541979417,78737.0
10252,69.2600652883569,78738.0
10430,68.6969930609098,43607.0
10558,2.046292418224247,95050.0
10604,68.27462504293403,78634.0
10620,68.33084152071764,66054.0
10627,70.07822209225823,78623.0
10645,-8.544364752937453,90266.0
10683,67.98631281581982,78653.0
10779,71.35033219608547,12581.0
10789,81.13881996719796,78619.0
10793,64.76138959009496,32113.0
10810,66.57618530582698,78613.0
10833,-11.399789100536228,90274.0
10842,-8.324320632065483,90254.0
10854,92.71105155511674,78726.0
10908,3.819267920691402,65632.0
10932,72.20854580622475,78717.0
10957,-12.390734868330346,90232.0
10962,67.56148653890916,31555.0
11009,67.47183533002176,78660.0
11022,66.77581419238857,78664.0
11033,71.10133152787179,97913.0
11047,-11.471340997750207,90245.0
11070,66.5358707736577,78681.0
11201,65.57939004134714,33034.0
11233,65.4815272839697,40212.0
11352,-0.3398345153664361,20674.0
11555,74.16657617548049,99169.0
11557,79.63706563706563,40360.0
11690,70.84494426751591,96704.0
11826,-2.746873321568336,16833.0
11831,-0.9964789542724287,77081.0
11839,-1.829515507804574,16851.0
11980,67.76433691756273,68360.0
12119,-6.251404178836214,67526.0
12129,-16.219369249823078,94925.0
12153,67.47630131902979,32811.0
12243,-4.646238899017824,67443.0
12249,3.6578431991913707,16115.0
12436,73.34591025468265,32626.0
12479,-1.0938449518187263,41095.0
12480,-2.6036501865231223,95032.0
12485,-15.360957333780684,5037.0
12579,-2.774861256937145,16056.0
