,hpi_change_percent,zip_code
8511,100.61955025240937,85388.0
8527,-16.673459789935734,95120.0
8531,95.68409257756656,84745.0
8542,96.48370497427102,98550.0
8556,97.42713206189275,84746.0
8564,95.56637621732445,45204.0
8675,99.25031923219508,85301.0
8764,-2.7401664492660367,94618.0
8815,0.9241208510780583,95124.0
8962,103.05303428099917,85042.0
8978,113.39374673815057,85335.0
9026,113.21187777937169,85173.0
9054,95.36104472516217,85303.0
9084,110.40622187941894,85123.0
9093,106.18678354686446,85122.0
9100,100.0554344210799,85120.0
9110,113.9984903588829,85128.0
9127,122.17773522499782,85138.0
9133,103.18392581143742,85137.0
9135,94.9824590030187,85132.0
9137,112.19646799116997,85131.0
9165,0.2957033867566653,94526.0
9319,-20.792462915942796,95135.0
9328,94.72862495742024,28462.0
9341,102.65435660703983,84101.0
9413,0.7986406117247219,61428.0
9471,125.74591855882903,28717.0
9741,-1.64967085735393,94556.0
9851,127.05520184705797,48615.0
9873,94.9291889884899,85623.0
9907,2.067425443019741,61235.0
9989,2.4920888131401067,95117.0
10054,-19.78435657631,94539.0
10058,95.97168425270468,84104.0
10128,95.89965830485875,98557.0
10152,99.81562898879588,84311.0
10155,95.64016687231916,84310.0
10302,106.19201429455019,46218.0
10527,-1.8438556187681263,95051.0
10591,-6.583373935639544,90254.0
10596,103.95622895622894,64130.0
10621,115.44784340310143,64132.0
10626,105.9397836889798,30349.0
10675,110.15012046704145,98857.0
10696,100.15642652298601,64128.0
10708,100.98392282958197,93505.0
10724,95.53693358162633,95919.0
10821,96.66217866424525,11951.0
10883,-10.009828381341203,43457.0
10977,108.40991535671098,43211.0
10991,104.66626847842318,32113.0
11015,185.33015854579244,98377.0
11059,99.68024234264557,32112.0
11104,107.79024090113117,78615.0
11140,-17.3111284828857,90274.0
11176,111.21463247192663,78619.0
11177,98.4087641897586,32114.0
11240,105.16428935303108,78617.0
11372,-23.471861403494927,90036.0
11586,-11.454350985930951,90266.0
11594,122.12074303405576,30274.0
11595,111.84771219001045,97913.0
11624,106.4655172413793,30273.0
11799,153.71391266502243,30297.0
11832,105.12922994937384,30296.0
11836,100.14425489212245,30294.0
11870,103.20006259291134,30288.0
11877,101.69644876724723,30291.0
11931,95.36973678208109,30236.0
12000,115.83740194196062,30238.0
12136,-11.235914363468915,90245.0
12138,109.13773368943153,30260.0
12214,-8.604756528180314,90232.0
12215,-4.432061723103303,14892.0
12254,112.50369203504974,31415.0
12302,97.17107126957788,30311.0
12385,180.89066458779965,43945.0
12410,101.80089587713685,95365.0
12444,141.31652661064427,32254.0
12481,156.68858467176892,30314.0
12528,111.07516177202588,78747.0
12560,121.85796931332274,64127.0
