,hpi_change_percent,zip_code,lat,lon
0,101.06461294524038,32505.0,30.451683441,-87.255502391
1,2.022263769060559,77077.0,29.752451396,-95.613430326
2,96.56814302398706,98520.0,46.970342422,-123.760016846
3,1.1390232485567158,16056.0,40.734237794,-79.832562305
4,123.58584038911908,32811.0,28.504233241,-81.452096911
5,-25.02498688806864,94925.0,37.945956181,-122.525798561
6,1.1107877376794684,77098.0,29.735776086,-95.413713234
7,95.93033913840512,77587.0,29.661971743,-95.230612241
8,101.72204521316952,68111.0,41.292694221,-95.959843542
9,-23.21420261529155,95032.0,37.242932071,-121.948625904
10,119.68223531023143,99169.0,47.122344668,-118.386293359
11,102.23584254143644,33034.0,25.443996862,-80.490467325
12,98.12105344216845,32626.0,29.47749279,-82.883212611
13,119.75308641975312,12567.0,41.981087213,-73.652911385
14,106.60141218664772,33619.0,27.939288542,-82.375040315
15,96.74636250639756,34753.0,28.579032303,-81.891071991
16,102.66005270500696,34667.0,28.37107974,-82.670892597
17,108.0268773267956,34668.0,28.3006496,-82.694814351
18,96.98404897010856,34669.0,28.352574925,-82.626116607
19,1.4714424007744442,17846.0,41.131299217,-76.520219281
20,106.59294081381012,34652.0,28.235700713,-82.730344669
21,107.29693371062764,34653.0,28.244147843,-82.696194039
22,124.29053294355744,34690.0,28.191972973,-82.728110485
23,118.39131008399669,34691.0,28.192863491,-82.75515499
24,99.1632005119244,92386.0,34.2433002,-116.8252029
25,103.36229427138515,34785.0,28.842843067,-82.031629276
26,124.70905717658964,34947.0,27.44696607,-80.365311616
27,121.0977955318834,37738.0,35.728219781,-83.48150144
28,109.75307366463475,54156.0,45.588714966,-87.970021302
29,107.89047219893826,34436.0,28.73652297,-82.289321341
30,99.98593991657684,34429.0,28.873206058,-82.587675895
31,106.28966455122394,34431.0,29.119752285,-82.489433569
32,94.94584837545126,34266.0,27.198066694,-81.873813182
33,-18.7153938245124,92014.0,32.955880477,-117.253885698
34,98.58670215206716,34482.0,29.231354086,-82.249657317
35,101.4912207006637,34608.0,28.480000421,-82.554704013
36,95.45523252884568,34604.0,28.484308338,-82.455011206
37,113.4981608232062,34606.0,28.479443,-82.605457383
38,101.60076017834952,34607.0,28.509257653,-82.630926454
39,123.83217993079585,34453.0,28.869068458,-82.354337292
40,100.01910949742025,34465.0,28.926218332,-82.472739481
41,102.01092896174865,37391.0,35.133504139,-84.353676552
42,102.32209375453536,34448.0,28.794426954,-82.579492575
43,-0.1768274877518442,92007.0,33.026546747,-117.275030497
44,98.2001107624146,19132.0,39.993517886,-75.164945773
45,102.44885496183204,73119.0,35.426633512,-97.561307216
46,120.78394918274071,47273.0,39.021001675,-85.740985638
47,-2.246627551276274,92130.0,32.941680622,-117.211136181
48,136.34496919917862,92252.0,34.139721477,-116.304674045
49,97.50373692077726,35805.0,34.708697714,-86.616067042
50,126.84295316926838,92277.0,34.122552264,-116.297903403
51,102.85217666113614,35816.0,34.739039792,-86.625642614
52,163.2918122436579,92285.0,34.267093933,-116.402305567
53,109.94274809160304,92284.0,34.12191065,-116.422587052
54,97.69248519344669,72946.0,35.63201301,-94.162469463
55,100.65742368027075,92363.0,34.788674105,-114.581912565
56,97.8294573643411,92378.0,34.2296376,-117.224036
57,120.09617129377608,92385.0,34.238307,-117.180062
58,105.4283024788202,12428.0,41.723806439,-74.426826063
59,-4.09473684210527,95014.0,37.321666699,-122.020134359
60,105.03755503755508,76534.0,31.058256835,-97.458471035
61,-1.5086804592600804,70339.0,29.929149259,-91.201312965
62,97.20481927710844,38562.0,36.347307597,-85.645693833
63,127.70265940403714,33573.0,27.716628751,-82.358468262
64,105.51363516018004,38581.0,35.764666303,-85.658396917
65,-3.73597647315108,38751.0,33.452745044,-90.648953382
66,95.26678141135972,77038.0,29.917527678,-95.441264223
67,-6.316298805225752,77057.0,29.747679917,-95.485620018
68,96.14267169438092,97360.0,44.751878357,-122.484139957
69,2.200057896260432,20037.0,38.896515932,-77.047946641
70,0.13360053440213,96813.0,21.306002475,-157.855891521
71,98.842164509126,33838.0,28.020679949,-81.618329189
72,100.8956122525777,33839.0,27.979136115,-81.755255022
73,126.52510865580985,33785.0,27.870601919,-82.837574885
74,100.30504714364946,33815.0,28.040046523,-81.983551352
75,103.6830176461065,91905.0,32.662727595,-116.313038154
76,94.73831123517095,37876.0,35.859728232,-83.492131357
77,-4.828603022484343,70788.0,30.159819802,-91.15757539
78,116.21908917981423,37863.0,35.793114828,-83.561611961
79,160.23634621526665,76115.0,32.680616402,-97.331047022
80,110.15895715307188,33605.0,27.96527414,-82.457783595
81,96.37186056810272,33614.0,28.011281411,-82.506298104
82,94.92839740923408,33610.0,27.991321983,-82.402716632
83,-0.8817496362984109,95008.0,37.279048301,-121.953660922
84,102.99478848082994,33711.0,27.744383376,-82.684865715
85,105.0796941816768,76064.0,32.308137677,-97.016718177
86,-8.8044656940063,94107.0,37.786417362,-122.403904046
87,-1.4383512176950706,94110.0,37.769740384,-122.348840673
88,-2.4861225935986817,61859.0,40.151557337,-87.99182354
89,99.66536530953708,83286.0,42.0383046,-111.981427
90,95.4911619820342,83250.0,42.660921,-112.213096
91,-3.526239369425428,94121.0,37.778777234,-122.489043625
92,-2.2724243991108657,94122.0,37.761042674,-122.472081061
93,96.42942030899248,83301.0,42.572431055,-114.467088948
94,107.07923508801557,83316.0,42.622850056,-114.774918578
95,2.3450058652300507,94116.0,37.746361223,-122.473179872
96,98.3522504892368,83211.0,42.771460688,-112.86470015
97,94.99526805099372,98563.0,47.189822869,-123.728972291
98,102.68510984540278,89101.0,36.167310733,-115.138875476
99,97.75314838050096,81003.0,38.268684996,-104.614990826
100,-28.04403396963625,94070.0,37.49560529,-122.266609439
101,118.04801953336953,29676.0,34.872780846,-82.94795324
102,104.2645011600928,89106.0,36.177806486,-115.169056738
103,-32.24343733915047,94087.0,37.358749534,-122.039750327
104,102.47153442978497,89030.0,36.219144761,-115.109633452
105,-3.416153405678697,94709.0,37.877659857,-122.266668173
106,-15.449149816480212,94086.0,37.373433538,-122.022725541
107,105.29063823572368,83713.0,43.637809419,-116.333499343
108,94.87307026270216,83709.0,43.568803931,-116.302088791
109,-26.17071463444763,94404.0,37.559485515,-122.268819348
110,111.56992179091628,83714.0,43.678514695,-116.275848752
111,-13.60951818476252,98040.0,47.575725983,-122.228980229
112,99.0115707125123,83801.0,47.814776894,-116.755095533
113,112.33303650934997,14212.0,42.894440624,-78.824372247
114,107.1087961264764,83687.0,43.590207908,-116.48982671
115,100.42321223309764,83706.0,43.590326419,-116.192627843
116,99.41933899375483,83705.0,43.587539653,-116.227177689
117,95.56419404654136,86403.0,34.48331753,-114.3416449
118,101.60722665415295,83704.0,43.626512669,-116.28574947
119,117.11447708935911,83686.0,43.560103604,-116.594670384
120,100.89847757965669,83854.0,47.714892895,-116.942358626
121,102.34528006267136,83869.0,47.95536365,-116.858714138
122,94.8537269569864,83864.0,48.380910345,-116.568631895
123,103.92855272117752,83860.0,48.193386206,-116.56460018
124,97.41240434957712,83858.0,47.8146185,-116.870232416
125,102.31794812211346,83815.0,47.714855338,-116.795393656
126,-8.378969848183702,94707.0,37.899034624,-122.283325837
127,111.23529095696092,83822.0,48.179972457,-117.018817071
128,97.00628930817612,83814.0,47.655886502,-116.863222911
129,-9.91631469870667,94131.0,37.750446165,-122.451359299
130,148.69332287991634,83429.0,44.460814,-111.368349071
131,95.50962530079065,83619.0,44.009278887,-116.922807474
132,98.70179194144254,83617.0,43.8689325,-116.527814927
133,1.7376913529168465,44454.0,40.914729384,-80.533884709
134,99.73726831023932,83607.0,43.649111821,-116.667740864
135,120.3943621867882,83605.0,43.661159354,-116.679093917
136,135.3984939983598,83334.0,43.10847175,-114.338304775
137,100.13304305757136,83420.0,44.05995802,-111.40233008
138,101.0530346544132,14301.0,43.095646238,-79.041336919
139,-18.865204551498262,94127.0,37.739370258,-122.465287982
140,-2.420432609018464,94306.0,37.422557091,-122.135303792
141,112.49102656137832,83655.0,43.9766779,-116.82375314
142,115.81426399139562,83651.0,43.606180586,-116.619937519
143,109.38200735491972,83647.0,43.13201589,-115.69377959
144,101.01016559043538,83646.0,43.641065171,-116.406904578
145,105.3362022592792,83676.0,43.63782995,-116.93918625
146,117.3319057815846,83661.0,44.078632435,-116.93312272
147,107.31540676394516,83660.0,43.794019667,-116.930913167
148,106.7020031217482,83669.0,43.703512276,-116.489562246
149,-5.410302873414453,61813.0,39.913378767,-88.563809652
150,126.9216205982582,83628.0,43.617927,-116.93219665
151,199.11374691810488,83626.0,43.661090575,-116.822853825
152,121.7140487142749,83644.0,43.7046344,-116.612508733
153,114.13634196726522,83642.0,43.590577248,-116.389363549
154,101.45391818629868,83634.0,43.497857734,-116.40912861
155,122.57021976730518,83641.0,43.35912707,-116.50221237
156,119.55507714388231,83639.0,43.520246725,-116.89216995
157,97.84713582517443,30122.0,33.775732579,-84.650747834
158,102.37142520889728,30105.0,34.442724298,-85.1585872
159,115.25324176568924,30088.0,33.754399694,-84.181077737
160,-23.88058136914216,94002.0,37.518010072,-122.295454852
161,97.69174965376246,30083.0,33.803642027,-84.200875818
162,108.47041310011164,80420.0,39.294524318,-106.060671845
163,102.499162479062,12817.0,43.647842421,-73.826453138
164,104.23692862445644,30168.0,33.790356035,-84.595529206
165,-44.86592296358661,94040.0,37.381823916,-122.081842863
166,-20.24083700730408,62661.0,39.66928756,-89.845703006
167,109.80310012568074,2534.0,41.67666025,-70.61542875
168,-0.3370340999206919,62692.0,39.585536868,-89.956107712
169,-7.928063790247405,94030.0,37.601677086,-122.39188278
170,108.85185185185183,29692.0,34.405205496,-82.238302654
171,-20.62536515378984,95070.0,37.279314791,-122.002447068
172,0.7404417049851795,94061.0,37.467584979,-122.221759502
173,97.0093294969047,29926.0,32.207556953,-80.738661187
174,-36.86687278348641,94041.0,37.390231963,-122.078446647
175,98.49655243921408,89115.0,36.248486168,-115.047199892
176,94.78868399954186,30058.0,33.736135991,-84.131763983
177,-45.356355785258025,94010.0,37.581939888,-122.356120408
178,113.79196295683808,30035.0,33.725014601,-84.201957045
179,100.0400205820136,30034.0,33.686873587,-84.25218519
180,-1.1500277089231317,94025.0,37.453280172,-122.181222347
181,103.49349487161837,85017.0,33.515966525,-112.124329563
182,105.53193062899828,85019.0,33.517172248,-112.143144269
183,98.89080825529594,51571.0,41.132891368,-95.640063243
184,96.44910999543588,85009.0,33.470063536,-112.125103641
185,109.061135371179,85031.0,33.491398888,-112.163333097
186,108.95016059763978,85033.0,33.493768338,-112.214532545
187,103.75337381916329,85342.0,33.84738734,-112.61311248
188,110.63039582993972,85040.0,33.397998206,-112.040153071
189,107.1320800880806,85037.0,33.50415288,-112.283649963
190,113.42530282637956,85035.0,33.469965211,-112.193305034
191,104.75586556753328,85354.0,33.497879984,-112.81544835
192,128.933623880184,85363.0,33.595367012,-112.302788562
193,104.71868200186512,85041.0,33.375636333,-112.097935798
194,-9.864213018587892,95130.0,37.287881166,-121.981309712
195,108.251953125,84722.0,37.3817511,-113.6842314
196,104.54153740089622,5751.0,43.653256998,-72.805470416
197,-24.06096270417945,95129.0,37.307583861,-121.999529643
198,99.42289822467843,85392.0,33.483499251,-112.312421769
199,100.61955025240935,85388.0,33.618708586,-112.422297054
200,-16.673459789935734,95120.0,37.21588793,-121.86254332
201,95.68409257756656,84745.0,37.18636226,-113.283765631
202,96.48370497427102,98550.0,46.990582077,-123.931216527
203,97.42713206189276,84746.0,37.25875015,-113.353185778
204,95.56637621732445,45204.0,39.100367354,-84.571342585
205,99.25031923219508,85301.0,33.533001159,-112.172288644
206,-2.7401664492660367,94618.0,37.840626327,-122.237758007
207,0.9241208510780584,95124.0,37.257430152,-121.921890551
208,103.05303428099916,85042.0,33.375496311,-112.030630142
209,113.39374673815055,85335.0,33.599131284,-112.3316469
210,113.21187777937168,85173.0,33.290706973,-111.101119407
211,95.36104472516216,85303.0,33.537787022,-112.219297701
212,110.40622187941894,85123.0,32.755501467,-111.6703373
213,106.18678354686446,85122.0,32.890998359,-111.728899407
214,100.0554344210799,85120.0,33.424307958,-111.56282762
215,113.9984903588829,85128.0,32.978888048,-111.507870603
216,122.17773522499782,85138.0,33.062513306,-111.962794208
217,103.18392581143742,85137.0,33.093712858,-110.950118312
218,94.9824590030187,85132.0,33.087277545,-111.474543573
219,112.19646799116995,85131.0,32.766595278,-111.569174875
220,0.2957033867566653,94526.0,37.816175583,-121.991969064
221,-20.7924629159428,95135.0,37.298192889,-121.759432847
222,94.72862495742024,28462.0,33.943303689,-78.300313914
223,102.65435660703984,84101.0,40.762058705,-111.897063717
224,0.7986406117247219,61428.0,40.949267733,-90.1272329
225,125.74591855882905,28717.0,35.116500742,-83.046761479
226,-1.64967085735393,94556.0,37.861785183,-122.127908873
227,127.05520184705796,48615.0,43.435175623,-84.472764314
228,94.9291889884899,85623.0,32.588634509,-110.912660959
229,2.067425443019741,61235.0,41.403208276,-90.027521655
230,2.4920888131401067,95117.0,37.309300359,-121.963375506
231,-19.78435657631,94539.0,37.513175898,-121.929652107
232,95.97168425270468,84104.0,40.741329772,-111.93229648
233,95.89965830485876,98557.0,47.056733133,-123.271169667
234,99.81562898879588,84311.0,41.816226333,-112.121708933
235,95.64016687231916,84310.0,41.326566764,-111.813966283
236,106.1920142945502,46218.0,39.808120756,-86.100381912
237,-1.8438556187681263,95051.0,37.351513899,-121.986901735
238,-6.583373935639544,90254.0,33.864996007,-118.39721749
239,103.95622895622894,64130.0,39.035631608,-94.542425446
240,115.44784340310144,64132.0,38.994925026,-94.549757343
241,105.9397836889798,30349.0,33.617763413,-84.534356365
242,110.15012046704145,98857.0,46.978832,-119.052518
243,100.156426522986,64128.0,39.069907301,-94.538686056
244,100.98392282958196,93505.0,35.118354936,-117.965944543
245,95.53693358162631,95919.0,39.442605,-121.268942
246,96.66217866424525,11951.0,40.767046366,-72.844275726
247,-10.009828381341205,43457.0,41.266208635,-83.421772323
248,108.40991535671098,43211.0,40.014435451,-82.978845049
249,104.66626847842318,32113.0,29.388836345,-82.10597388
250,185.33015854579244,98377.0,46.478064811,-121.839311872
251,99.68024234264556,32112.0,29.430733262,-81.559688479
252,107.79024090113116,78615.0,30.451314125,-97.442473345
253,-17.3111284828857,90274.0,33.780898173,-118.375613909
254,111.21463247192663,78619.0,30.108428364,-98.031318738
255,98.4087641897586,32114.0,29.202887029,-81.038720681
256,105.16428935303108,78617.0,30.16073182,-97.609363955
257,-23.471861403494927,90036.0,34.067358609,-118.353247012
258,-11.454350985930953,90266.0,33.88988928,-118.400854167
259,122.12074303405576,30274.0,33.553153988,-84.399596272
260,111.84771219001044,97913.0,43.8813145,-116.9941681
261,106.4655172413793,30273.0,33.582747151,-84.275657857
262,153.71391266502243,30297.0,33.612497768,-84.368929749
263,105.12922994937384,30296.0,33.566595367,-84.463718268
264,100.14425489212243,30294.0,33.651288401,-84.276533197
265,103.20006259291134,30288.0,33.653106905,-84.327490946
266,101.69644876724723,30291.0,33.576869173,-84.546501575
267,95.36973678208108,30236.0,33.536622964,-84.330764309
268,115.83740194196062,30238.0,33.499357971,-84.38111709
269,-11.235914363468916,90245.0,33.923885907,-118.410770852
270,109.13773368943151,30260.0,33.58385088,-84.329649662
271,-8.604756528180314,90232.0,34.015337897,-118.395850049
272,-4.432061723103303,14892.0,42.019201676,-76.533689181
273,112.50369203504974,31415.0,32.072673687,-81.117498591
274,97.17107126957788,30311.0,33.723432222,-84.470746658
275,180.89066458779965,43945.0,40.625408377,-80.84659662
276,101.80089587713684,95365.0,37.286254538,-120.308993457
277,141.31652661064427,32254.0,30.337698332,-81.726284047
278,156.68858467176892,30314.0,33.757569514,-84.430714379
279,111.07516177202588,78747.0,30.146130255,-97.749453584
280,121.85796931332274,64127.0,39.085431014,-94.53758698
