,hpi_change,zip_code
8067,421.14999999999986,11720.0
8083,403.18000000000006,85016.0
8090,397.78999999999996,94583.0
8095,610.5699999999999,95128.0
8096,544.3299999999999,94703.0
8098,482.1400000000001,85021.0
8102,382.37,94585.0
8114,470.4,85020.0
8115,598.72,98074.0
8142,631.0400000000002,98072.0
8146,567.77,94579.0
8148,393.62,95831.0
8151,439.28000000000003,85008.0
8159,406.6700000000001,98109.0
8179,398.56999999999994,85013.0
8181,640.9499999999998,94580.0
8200,461.42999999999995,94589.0
8205,505.64999999999986,98108.0
8208,523.3899999999999,98444.0
8209,500.0,98075.0
8210,558.5099999999999,85032.0
8216,730.4000000000001,95121.0
8239,463.63,94590.0
8278,466.31000000000006,85023.0
8288,390.72999999999996,85022.0
8291,399.55999999999995,85373.0
8295,734.8599999999999,94587.0
8299,433.71999999999997,85029.0
8309,521.7599999999999,85028.0
8336,384.09000000000003,98837.0
8363,-223.31000000000017,95130.0
8372,388.9899999999999,98110.0
8375,473.6500000000001,27608.0
8377,634.4000000000001,94568.0
8381,414.05000000000007,27609.0
8401,922.7300000000002,95119.0
8406,388.99,27704.0
8410,501.25,94564.0
8424,389.51,27707.0
8437,395.28999999999996,11741.0
8450,476.96000000000004,94565.0
8466,-543.3999999999999,95129.0
8474,542.2,94577.0
8504,394.86,98443.0
8509,571.2300000000001,85006.0
8512,551.77,94578.0
8527,-319.08000000000015,95120.0
8563,449.31000000000006,7740.0
8567,395.92999999999995,94572.0
8591,384.2,84770.0
8625,552.94,94608.0
8637,462.17999999999995,85283.0
8671,578.5800000000002,94702.0
8673,457.03,94606.0
8687,564.5699999999999,98092.0
8697,449.0400000000001,85302.0
8729,478.74,98106.0
8743,631.24,94619.0
8746,580.0799999999999,98105.0
8754,546.49,85254.0
8781,481.34000000000015,85260.0
8782,475.65999999999997,94621.0
8786,437.63,85257.0
8793,410.87,85258.0
8819,421.39,85282.0
8820,501.2099999999999,98446.0
8838,383.7600000000001,2302.0
8839,426.8700000000001,97005.0
8842,478.28999999999985,95838.0
8851,636.6100000000001,98103.0
8855,575.14,85251.0
8862,627.36,85250.0
8865,441.26,85281.0
8867,713.8400000000001,95123.0
8871,401.26,11725.0
8872,633.0700000000002,94605.0
8911,615.3299999999999,98107.0
8948,392.91999999999996,11738.0
8951,749.4499999999998,95127.0
8957,397.15999999999997,94591.0
8975,444.09000000000015,85044.0
8983,541.95,98077.0
9021,433.9999999999999,11729.0
9029,531.1199999999999,94602.0
9045,389.17999999999995,85203.0
9061,483.2399999999999,85202.0
9070,602.5699999999999,94603.0
9079,517.0400000000002,95126.0
9082,612.8600000000001,95122.0
9087,609.18,98087.0
9115,493.85,98445.0
9125,737.25,94601.0
9132,446.7099999999999,11727.0
9147,730.3900000000001,95136.0
9162,450.05999999999995,95824.0
9172,690.2600000000002,98117.0
9190,419.22000000000014,11756.0
9204,532.4899999999998,94530.0
9216,475.49,94523.0
9229,387.89,84058.0
9240,457.74,84057.0
9242,481.63,98801.0
9246,387.15999999999985,94706.0
9251,500.55999999999995,95116.0
9252,388.28999999999996,84067.0
9254,594.73,98408.0
9272,384.0,97202.0
9297,565.5200000000002,94536.0
9317,464.5200000000001,98053.0
9319,-311.17999999999984,95135.0
9320,487.7900000000001,84103.0
9333,582.1500000000001,94538.0
9338,387.99,28465.0
9366,473.8700000000001,84087.0
9379,475.68000000000006,84084.0
9385,546.16,84094.0
9399,462.30999999999995,84093.0
9405,746.9999999999998,98052.0
9411,472.44999999999993,84092.0
9421,574.4399999999998,95112.0
9431,774.97,98043.0
9442,699.8199999999999,98407.0
9503,503.61,94509.0
9530,474.09000000000003,84010.0
9536,396.84000000000015,94510.0
9543,494.60000000000014,95822.0
9551,473.8799999999999,94521.0
9559,446.80999999999995,95138.0
9574,455.03999999999996,94519.0
9597,463.2800000000001,11757.0
9613,490.3299999999999,94520.0
9626,685.1100000000001,98118.0
9629,385.18999999999994,84037.0
9657,460.1200000000001,86001.0
9659,404.4100000000001,95823.0
9671,663.8,98045.0
9679,451.7700000000001,86004.0
9685,385.77,84040.0
9686,493.76,94518.0
9699,704.71,95118.0
9702,392.47,94555.0
9703,485.5799999999999,11706.0
9709,469.6600000000001,95132.0
9734,614.98,98058.0
9800,467.1300000000001,94553.0
9805,452.68000000000006,84321.0
9841,694.8399999999999,98059.0
9910,500.0000000000001,98422.0
9916,481.1600000000001,94558.0
9925,842.3399999999999,94560.0
9927,538.79,94559.0
9940,406.18999999999994,84404.0
9947,531.6599999999999,98112.0
9951,391.74,84403.0
9959,618.5899999999999,94551.0
9965,628.6299999999999,94544.0
9967,434.40999999999997,95826.0
