,hpi_change,zip_code
0,112.78999999999996,27040.0
1,164.22000000000003,53105.0
2,135.9,45325.0
3,117.37000000000003,75901.0
4,75.5,47220.0
5,476.03,98264.0
6,23.25999999999999,62321.0
7,1286.0399999999997,91104.0
8,95.79000000000002,20640.0
9,126.43,49318.0
10,317.78,55076.0
11,116.07,44320.0
13,269.04999999999995,55437.0
14,189.42,33872.0
16,1139.75,91103.0
17,-152.41999999999985,94087.0
18,265.81999999999994,33880.0
19,361.35,33018.0
20,322.8,97114.0
21,576.31,33019.0
22,170.21,55038.0
23,717.0100000000001,92264.0
24,124.88,45323.0
25,188.82999999999998,5403.0
27,201.08000000000004,73160.0
28,120.25999999999999,35757.0
29,108.47999999999999,46016.0
30,152.95999999999998,45324.0
31,135.79999999999998,28601.0
32,540.31,84058.0
33,94.98,28635.0
34,52.140000000000015,12143.0
36,330.40999999999997,7726.0
37,116.44999999999999,55403.0
38,1647.5,94601.0
39,605.7300000000001,11757.0
40,189.09,95007.0
41,98.12,27043.0
42,163.71,55021.0
43,73.49000000000001,62401.0
44,144.01,96749.0
45,224.73999999999998,33626.0
46,386.69,84065.0
47,984.4899999999999,98290.0
48,161.68,47203.0
49,575.55,33014.0
50,736.99,33024.0
51,81.25,28590.0
52,256.83,28594.0
53,206.28999999999996,85757.0
55,151.17999999999998,46012.0
56,673.0400000000001,91106.0
57,173.72000000000003,48461.0
58,118.42000000000002,28602.0
60,73.80000000000001,35776.0
61,62.67999999999998,7934.0
62,375.79,91739.0
63,79.19,19543.0
64,336.5899999999999,97424.0
65,113.27999999999997,35761.0
66,364.78999999999996,33625.0
67,143.72000000000003,44321.0
68,83.37,35768.0
69,229.32999999999998,33873.0
70,222.51000000000002,33875.0
71,91.65,48873.0
72,144.71,49237.0
73,972.93,95116.0
74,358.04999999999995,92256.0
75,141.55,35773.0
76,218.81000000000006,44312.0
77,223.14000000000004,50310.0
78,113.91,48831.0
79,190.32,45431.0
80,63.46000000000001,12846.0
81,166.53,48875.0
82,276.07,85901.0
83,39.24000000000001,56683.0
84,208.13,49431.0
85,103.06,73179.0
86,127.97000000000001,77378.0
87,68.57000000000001,23084.0
88,114.44000000000003,2839.0
89,124.79000000000002,27045.0
90,209.95000000000002,77379.0
91,160.20999999999998,20646.0
92,342.09999999999997,76108.0
93,145.55999999999997,75758.0
94,98.25,18512.0
95,76.9,19547.0
96,159.3,75771.0
97,94.0,8318.0
98,229.33,1104.0
99,91.03999999999996,6070.0
100,155.99,60803.0
101,191.57,85297.0
102,113.38000000000002,14456.0
103,181.36,49236.0
105,69.97999999999999,73521.0
106,279.5,77373.0
107,211.39,45430.0
108,71.10999999999999,20653.0
109,192.35,77375.0
111,148.79999999999995,60714.0
112,312.02,85756.0
113,176.32999999999998,2769.0
114,64.0,18518.0
115,141.94,48815.0
116,236.07000000000005,50311.0
117,115.05000000000001,27030.0
118,654.8800000000001,33021.0
119,128.53000000000003,73401.0
120,300.72,8610.0
121,291.47,33881.0
122,51.92999999999995,73505.0
123,195.60999999999999,85298.0
124,157.54,97544.0
125,352.3299999999999,91105.0
126,178.84000000000003,33876.0
127,372.01,84062.0
128,134.60000000000002,75801.0
129,160.32000000000002,77377.0
130,407.02000000000004,99344.0
131,51.599999999999994,18519.0
132,361.7,85208.0
133,81.53999999999999,23083.0
134,140.3,19390.0
135,90.81,6096.0
136,402.67999999999995,33015.0
137,120.82999999999998,35758.0
138,66.6,35765.0
139,190.75,1583.0
140,107.9,28630.0
141,147.5,44314.0
142,453.68000000000006,96140.0
143,90.85000000000002,14464.0
144,148.32999999999998,35760.0
145,79.11000000000001,28586.0
146,635.1100000000001,84057.0
147,148.01,75762.0
148,771.57,33023.0
149,70.42999999999998,14466.0
150,452.45,76107.0
151,378.76,48066.0
152,59.22,13131.0
153,292.98,85209.0
156,52.14,6481.0
157,63.489999999999995,35771.0
158,96.19999999999999,14468.0
159,114.74000000000004,73169.0
162,366.23,8830.0
163,95.47,54469.0
164,362.59999999999997,98051.0
165,155.86,60532.0
166,112.20999999999998,57004.0
167,108.75999999999996,18603.0
168,83.9,13135.0
169,100.53,35763.0
170,867.27,33629.0
171,62.829999999999984,24521.0
172,473.71000000000004,76109.0
174,94.93000000000004,47725.0
175,51.75,18517.0
176,42.53,7931.0
177,342.50999999999993,85207.0
178,123.64999999999998,28621.0
179,266.1,77380.0
180,69.18,20657.0
181,105.80999999999997,3884.0
182,47.739999999999995,62428.0
183,111.10999999999999,52722.0
184,61.099999999999966,12159.0
185,109.4,23089.0
186,67.31,20650.0
187,300.16,35801.0
188,64.03,18635.0
190,248.21999999999997,2767.0
191,62.59,18510.0
192,114.44000000000003,35769.0
193,751.05,97034.0
195,82.45999999999998,14454.0
196,216.83999999999997,60018.0
197,208.57000000000002,28604.0
198,493.10999999999996,85206.0
199,278.55999999999995,7724.0
200,67.32999999999998,62411.0
201,75.53999999999999,45326.0
202,170.36999999999995,99515.0
203,172.71,3036.0
204,267.58,84059.0
205,123.16,73165.0
206,122.28000000000003,14467.0
207,269.39,33016.0
209,662.9300000000001,33634.0
210,215.17000000000002,45322.0
211,1118.3000000000002,94089.0
212,230.23999999999995,19382.0
213,104.78999999999999,6053.0
214,469.65999999999997,1824.0
215,32.86,62468.0
216,308.8,60804.0
217,119.17999999999998,35759.0
218,386.02000000000004,98642.0
219,176.13000000000005,44313.0
220,120.97,73170.0
222,132.91000000000003,97499.0
223,292.14000000000004,19380.0
224,439.53999999999996,2864.0
225,156.83,49287.0
226,203.44999999999993,73162.0
227,162.01,46013.0
228,137.02,8828.0
229,62.28,23086.0
230,116.98000000000002,57003.0
231,114.76999999999998,6277.0
232,68.81,20659.0
233,183.58999999999997,3037.0
235,299.13,2149.0
236,124.14000000000001,60041.0
237,574.98,48067.0
238,263.13,97049.0
239,436.15,2458.0
240,110.19,12845.0
241,246.63000000000005,44319.0
242,725.1800000000001,98445.0
243,257.59,60110.0
244,680.3800000000001,33020.0
245,373.95000000000005,94107.0
246,779.7199999999999,91789.0
248,52.010000000000005,27041.0
249,330.67999999999995,48462.0
250,40.209999999999994,62447.0
251,946.08,91786.0
252,62.64,24522.0
254,82.07999999999998,60112.0
256,1508.0100000000002,92262.0
257,77.38000000000002,13132.0
258,564.44,92260.0
259,258.39,75137.0
260,114.62999999999997,28584.0
261,68.91999999999999,74023.0
262,405.32000000000005,33054.0
263,156.65000000000003,99502.0
264,229.30999999999997,92231.0
265,117.28000000000003,45302.0
266,125.92999999999999,95589.0
267,92.58000000000001,44431.0
268,544.67,33613.0
269,457.95,85745.0
271,79.44000000000003,13166.0
272,215.38,97435.0
273,141.29,77320.0
274,119.28000000000003,28513.0
275,516.73,1826.0
277,23.269999999999982,61859.0
278,170.47,75428.0
279,96.29999999999998,74029.0
280,252.04999999999998,33953.0
281,632.1299999999999,84093.0
282,203.24000000000007,5404.0
283,546.46,85304.0
284,631.0899999999999,98284.0
285,103.63,23124.0
286,92.62,47235.0
287,142.37,47714.0
288,523.9100000000001,85201.0
289,127.57000000000002,74021.0
290,74.78999999999999,44430.0
291,147.85999999999999,28516.0
292,1111.0400000000002,91801.0
293,75.63,60940.0
295,139.49999999999997,57018.0
296,336.78000000000003,55434.0
297,69.49000000000001,20621.0
298,119.17999999999999,77327.0
299,271.15,1089.0
300,130.55,35613.0
301,104.94,52756.0
302,52.579999999999984,61863.0
303,118.94,45895.0
304,190.4,98257.0
305,85.38000000000002,8823.0
306,103.13,14416.0
307,228.24999999999994,27104.0
309,78.78,24486.0
310,72.39000000000001,44436.0
311,489.08000000000004,33056.0
312,41.829999999999984,35610.0
313,854.3200000000002,91731.0
314,439.03999999999996,1904.0
316,231.44,48867.0
317,65.91999999999999,92230.0
318,113.19000000000003,55019.0
319,242.13,97540.0
320,193.69,45255.0
321,199.66000000000003,75424.0
322,293.52,60104.0
323,766.27,84094.0
324,96.69,74036.0
325,143.59999999999997,55074.0
326,137.73999999999998,77316.0
327,82.54000000000002,61856.0
328,99.93000000000004,24482.0
329,503.47999999999996,33050.0
331,130.17,27105.0
332,65.72,18930.0
333,91.34,60541.0
334,156.96000000000004,23139.0
335,175.91,48809.0
336,99.83000000000001,44432.0
337,122.26000000000002,35611.0
338,245.64,76118.0
339,619.0,33055.0
340,625.0899999999999,33612.0
341,343.68000000000006,11703.0
342,564.8100000000001,95841.0
343,835.63,91205.0
344,58.74000000000001,61858.0
345,135.81,77318.0
346,77.30000000000001,6268.0
347,69.03,19352.0
348,723.8499999999999,94122.0
350,115.92999999999998,74033.0
351,52.53999999999999,6469.0
352,215.02999999999997,28512.0
353,653.87,97003.0
355,135.36,44429.0
357,269.58000000000004,27103.0
358,215.85000000000002,60540.0
360,989.26,95818.0
361,85.04999999999998,35620.0
362,253.51999999999998,85746.0
363,107.85000000000002,45434.0
364,146.72,60106.0
365,328.46000000000004,1757.0
366,98.91999999999999,19362.0
367,381.26,2771.0
368,260.75,33042.0
369,91.62,60922.0
370,45.03999999999999,61866.0
372,219.02000000000004,49321.0
373,131.06,6040.0
374,206.07000000000002,98266.0
375,192.97000000000003,54481.0
376,107.53,74017.0
379,84.5,28532.0
380,654.97,33615.0
381,260.82000000000005,11730.0
382,134.10000000000002,20623.0
383,85.61999999999999,47944.0
384,159.26999999999998,49425.0
385,457.29999999999995,84088.0
386,85.15,74016.0
387,70.94,45896.0
388,178.64,8533.0
389,380.18,91203.0
390,119.77000000000001,44425.0
392,788.09,33040.0
393,97.44999999999999,23116.0
394,276.84000000000003,92236.0
395,158.22000000000003,45304.0
396,260.75000000000006,8618.0
398,74.65999999999998,35621.0
399,1427.1499999999999,98052.0
400,94.44999999999999,48811.0
401,194.22000000000003,92227.0
402,120.53999999999996,14422.0
403,67.1,12859.0
404,744.82,95864.0
405,60.38000000000001,60935.0
406,205.10999999999996,50313.0
407,55.06999999999999,74020.0
408,131.93999999999997,23120.0
409,99.56,18925.0
410,372.01000000000005,2451.0
411,263.15,91204.0
412,205.55999999999997,77336.0
413,283.78999999999996,33043.0
414,155.48,19567.0
415,63.130000000000024,61864.0
416,124.47000000000003,18929.0
417,241.75,19355.0
418,194.20999999999998,48063.0
419,78.96000000000001,35614.0
420,558.98,94121.0
421,133.08,13165.0
422,317.08000000000004,76117.0
423,179.42,75442.0
424,427.56000000000006,2332.0
425,120.23999999999998,77338.0
426,75.94999999999999,47234.0
428,635.6500000000001,94596.0
429,70.57000000000001,44428.0
430,93.57,35619.0
431,76.17,28530.0
433,387.24,76116.0
435,88.95000000000002,74019.0
437,430.75999999999993,33614.0
438,195.51,98237.0
439,114.62999999999997,14420.0
440,77.57,20622.0
441,646.77,84092.0
442,137.82999999999998,75452.0
443,131.73000000000002,7727.0
444,396.28999999999996,92234.0
445,159.89999999999998,24501.0
446,51.75,45303.0
447,301.75,33952.0
448,1153.85,91732.0
449,78.32999999999998,61873.0
450,244.51,85194.0
451,313.49,49424.0
452,169.81,49242.0
453,69.14,35550.0
454,179.90000000000003,19348.0
455,146.26999999999998,60542.0
456,528.64,84097.0
457,234.42999999999995,1085.0
458,141.54000000000002,18944.0
459,201.98000000000002,77302.0
460,118.33999999999997,60950.0
461,178.37,85143.0
462,186.98000000000002,11755.0
463,430.48999999999995,91207.0
465,215.88,74055.0
466,259.35,28469.0
467,369.7900000000001,33064.0
468,496.65,1902.0
469,205.93999999999997,45439.0
470,59.91,47951.0
472,56.400000000000006,24479.0
473,72.13,61846.0
476,129.54999999999998,27107.0
477,203.11,75409.0
478,240.94,45251.0
479,412.70000000000005,2151.0
480,67.66,74053.0
481,171.19,95975.0
483,187.06,48062.0
485,86.23000000000002,44442.0
486,120.91,19602.0
487,343.09,33063.0
488,220.95,3031.0
489,238.49999999999997,33980.0
490,193.53999999999996,85742.0
491,133.60999999999999,47243.0
492,88.59000000000002,35578.0
493,86.87,20616.0
494,464.61,33610.0
495,122.24000000000001,28470.0
496,157.45999999999998,48835.0
497,285.51000000000005,14304.0
498,171.3,77301.0
499,516.27,84098.0
500,430.71999999999997,33609.0
501,81.75,35503.0
502,108.64000000000001,14301.0
503,338.2900000000001,33065.0
506,204.52000000000004,20613.0
507,175.55,57022.0
508,97.25999999999999,49322.0
509,103.16999999999999,35501.0
510,123.13999999999999,45249.0
511,491.35999999999996,91901.0
512,361.51,85142.0
513,650.7900000000001,97501.0
514,273.91,75402.0
515,91.9,44445.0
516,210.01,18951.0
517,198.91999999999996,84101.0
518,70.12,45887.0
519,20.11,61841.0
520,701.74,94708.0
521,906.3000000000002,97212.0
522,56.099999999999994,12140.0
523,70.04000000000002,35504.0
524,244.47,75407.0
525,333.03,7728.0
527,551.04,11729.0
528,191.12,60103.0
529,99.47999999999999,61843.0
530,215.34999999999997,76123.0
531,186.45999999999998,28468.0
532,189.09999999999997,23150.0
533,133.41,74061.0
534,782.6800000000001,94591.0
535,620.06,92220.0
536,380.6399999999999,94127.0
537,340.40999999999997,8817.0
538,84.28,44444.0
539,305.40000000000003,33981.0
540,366.0,55433.0
541,81.07000000000002,52205.0
542,86.20000000000002,18947.0
543,800.7199999999999,91730.0
544,154.01,99507.0
545,678.6899999999999,98801.0
546,1248.79,94124.0
547,188.23999999999998,77306.0
548,148.47000000000003,75418.0
549,135.61999999999998,14411.0
550,505.68,98502.0
551,171.39000000000001,55358.0
552,58.92999999999998,28504.0
553,71.64000000000001,13203.0
554,117.44,54482.0
555,29.180000000000007,44438.0
556,131.42999999999995,18938.0
557,1075.79,91803.0
558,76.99999999999999,74039.0
559,364.1,98516.0
560,445.53000000000003,33611.0
561,363.59,84095.0
562,198.59,85743.0
563,238.23000000000002,27106.0
564,1078.97,95407.0
565,140.78,92225.0
566,93.57999999999998,61853.0
567,102.55000000000001,5701.0
568,99.79999999999998,47240.0
569,177.48,19601.0
570,97.89999999999998,74037.0
571,84.18,23140.0
572,39.69999999999999,20619.0
573,77.26999999999998,14414.0
574,162.45999999999998,76119.0
575,185.85000000000002,35603.0
576,291.08000000000004,33954.0
577,79.05000000000001,44437.0
579,68.28,60941.0
580,325.40999999999997,8619.0
581,109.82,50314.0
582,148.61999999999998,55382.0
583,347.59000000000003,3801.0
584,350.94999999999993,33060.0
586,157.50000000000003,35601.0
587,106.69000000000001,48503.0
588,47.72999999999999,28510.0
589,295.21999999999997,55405.0
590,52.32000000000002,61854.0
591,92.28,19350.0
592,611.8,94595.0
593,25.439999999999998,20618.0
594,86.45000000000002,45891.0
595,53.25999999999999,12865.0
596,517.35,95833.0
597,287.32000000000005,84096.0
598,81.38,61849.0
599,31.110000000000014,35580.0
600,213.67000000000002,76120.0
601,83.31,18942.0
602,55.750000000000014,20617.0
603,97.41999999999996,23146.0
604,696.34,33062.0
605,71.67999999999999,74047.0
606,86.24000000000001,45889.0
607,603.6400000000001,97478.0
608,125.0,1588.0
610,208.46,77303.0
611,96.33999999999999,28479.0
612,695.6299999999999,92223.0
613,110.77999999999999,13204.0
614,72.79999999999998,12170.0
615,106.80000000000001,96813.0
616,348.63,85305.0
617,109.82999999999998,60044.0
618,353.18999999999994,8820.0
619,87.61999999999999,74041.0
620,289.41999999999996,33955.0
621,134.87999999999997,45252.0
622,174.81999999999996,77304.0
623,143.97000000000003,60015.0
624,39.18000000000001,7921.0
625,303.96000000000004,60625.0
626,164.34,57020.0
627,381.03,95503.0
628,157.69,53094.0
629,77.13,28501.0
630,181.85999999999999,14305.0
631,76.4,60942.0
632,986.4000000000001,91206.0
633,82.08000000000001,44440.0
634,259.40999999999997,18940.0
635,101.68,23141.0
636,145.95,75414.0
637,102.47,74044.0
638,204.26,85173.0
639,78.44,8322.0
640,187.10999999999999,95954.0
641,84.55000000000001,35622.0
642,142.28,57015.0
643,61.72,12516.0
644,169.39,46011.0
646,178.21999999999997,77356.0
647,63.86999999999999,23106.0
648,141.71,35748.0
649,120.34,3844.0
650,1559.2300000000002,98117.0
651,131.22000000000003,75751.0
652,409.92,7712.0
653,147.91000000000003,3784.0
654,136.68,18702.0
655,132.69000000000003,28570.0
656,91.57999999999998,13148.0
657,92.14000000000001,14435.0
658,264.01,76111.0
659,126.53999999999999,35747.0
660,116.25999999999999,19555.0
661,432.98,11702.0
662,353.8,84074.0
663,70.63000000000002,20637.0
664,165.25,60108.0
665,526.34,94598.0
666,68.39,44403.0
667,226.08,97479.0
668,1011.9000000000001,91107.0
669,211.9,77357.0
670,328.74,85205.0
671,69.72000000000003,28571.0
672,125.58000000000001,35749.0
673,124.03999999999999,60042.0
674,130.69000000000003,45315.0
676,35.95000000000002,14437.0
677,391.23,33619.0
678,583.0699999999999,92252.0
679,112.66,24504.0
680,69.05999999999997,61938.0
681,102.27000000000001,73762.0
682,303.23999999999995,48065.0
683,187.67,48463.0
684,195.82,33027.0
685,101.38999999999999,60827.0
686,244.5,33898.0
688,57.14999999999999,27052.0
689,107.97999999999996,74003.0
690,333.97,49428.0
691,131.14999999999998,28562.0
692,217.19,77355.0
693,79.71,35740.0
694,121.89999999999998,19560.0
695,442.91,85749.0
696,207.76999999999998,8611.0
697,168.91000000000003,75495.0
698,132.64000000000001,47229.0
699,105.23000000000002,7077.0
700,102.29999999999998,44406.0
701,497.96999999999997,33618.0
703,806.74,98404.0
704,128.97999999999996,74006.0
705,511.69999999999993,85204.0
706,116.21000000000001,28560.0
707,79.16999999999999,14432.0
708,262.36,18901.0
710,172.36,48872.0
711,605.3000000000001,95602.0
712,179.64000000000004,24503.0
713,214.01999999999998,92251.0
714,676.13,1760.0
715,59.510000000000005,44405.0
716,208.69,55384.0
717,199.60999999999999,33028.0
718,95.38,45314.0
719,122.73,57012.0
720,209.09,33935.0
721,155.14999999999998,53104.0
722,47.859999999999985,20636.0
723,90.46000000000001,60901.0
724,221.84,33029.0
725,107.54999999999998,2838.0
727,106.88,23111.0
728,123.60999999999999,35741.0
729,144.89999999999998,19373.0
730,266.44,84075.0
731,40.33000000000001,61920.0
732,148.85000000000002,98937.0
734,242.25,55404.0
735,109.0,6067.0
736,835.0300000000001,95405.0
737,815.18,91737.0
738,561.3400000000001,1906.0
739,289.8399999999999,97426.0
740,118.91000000000003,85755.0
741,81.85000000000002,62305.0
742,165.32000000000002,60628.0
743,914.0,94960.0
744,181.95000000000002,77365.0
745,56.42999999999999,60109.0
746,464.14,33624.0
747,519.5999999999999,84067.0
748,188.25,14450.0
749,197.66000000000003,44333.0
750,151.95,60805.0
752,481.43000000000006,92253.0
753,113.49999999999997,75757.0
754,154.62,55356.0
755,360.85,33025.0
756,160.01,20639.0
757,70.53999999999999,35754.0
758,52.72,73601.0
759,689.23,97214.0
760,116.52000000000001,47720.0
761,293.56999999999994,98589.0
762,860.8899999999999,95817.0
763,98.41,13142.0
764,371.27000000000004,85301.0
765,1073.2799999999997,94110.0
766,330.90000000000003,33884.0
767,156.84999999999997,77372.0
769,119.81,47933.0
770,218.31,48813.0
771,107.84,35756.0
774,192.53000000000003,60534.0
775,59.389999999999986,7924.0
776,126.84,45318.0
777,51.68000000000001,18651.0
778,108.33999999999997,27050.0
779,82.82999999999998,6420.0
780,97.27999999999997,19551.0
781,120.58999999999997,23102.0
782,38.829999999999984,73527.0
783,146.53999999999996,19372.0
785,155.21,44401.0
787,110.67999999999998,44402.0
788,324.75,55436.0
789,138.02,35750.0
790,1206.2700000000002,91790.0
791,162.89999999999998,98953.0
793,156.79999999999998,57005.0
794,92.03,8319.0
795,136.78000000000003,3034.0
796,404.03999999999996,98236.0
797,135.46000000000004,84071.0
798,86.58000000000001,18661.0
